# piRNA Count Matrix  - Teefy et al. - PIWI-piRNA pathway-mediated transposable element repression in Hydra somatic stem cells
#----------------------------------------------------------------------------
#
# abbreviations: 	ID = Identity of Transcript
#					Colch = Colchicine Treated Hydra Samples
#					AS = Antisense-oriented mapping
#					S = Sense-orieented mapping
#					WT = Wild Type i.e. untreated Hydra
# 
# ID - Transcript name, as assigned in Siebert et al., 2018
# WT_Hyli_AS_Counts - raw Hyli antisense-mapped piRNA counts from whole, untreated Hydra mapped to the Hydra transcriptome
# WT_Hyli_S_Counts - raw Hyli sense-mapped piRNA counts from whole, untreated Hydra mapped to the Hydra transcriptome
# WT_Hywi_AS_Counts - raw Hywi antisense-mapped piRNA counts from whole, untreated Hydra mapped to the Hydra transcriptome
# WT_Hywi_S_Counts - raw Hywi sense-mapped piRNA counts from whole, untreated Hydra mapped to the Hydra transcriptome
# Colch_Hyli_AS_Counts - raw Hyli antisense-mapped piRNA counts from epithelial, colchicine-treated Hydra mapped to the Hydra transcriptome
# Colch_Hyli_S_Counts - raw Hyli sense-mapped piRNA counts from epithelial, colchicine-treated Hydra mapped to the Hydra transcriptome
# Colch_Hywi_AS_Counts - raw Hywi antisense-mapped piRNA counts from epithelial, colchicine-treated Hydra mapped to the Hydra transcriptome
# Colch_Hywi_S_Counts - raw Hywi sense-mapped piRNA counts from epithelial, colchicine-treated Hydra mapped to the Hydra transcriptome
# 
#------------------------------------------------------------------------------------------------------------------------------------------------------
#
"ID" "WT_Hywi_AS_Counts" "WT_Hyli_AS_Counts" "WT_Hywi_S_Counts" "WT_Hyli_S_Counts" "Colch_Hywi_AS_Counts" "Colch_Hyli_AS_Counts" "Colch_Hywi_S_Counts" "Colch_Hyli_S_Counts"
"t10940aep" 156.75 73.4657628920787 286 101 199.4625 50.9377192982456 13 8
"t10941aep" 1.03571428571429 6.17347630718954 3 15 4.43932178932179 17.778431372549 1 0
"t10942aep" 0.0833333333333333 5.42200577200577 0 0 3.50885660096186 14.7095571095571 0 0
"t10943aep" 215.333333333333 51826.3377497503 214 99 144.273351648352 3586.5 13 0
"t10944aep" 2.57579365079365 57.9096736596737 4 3 9.68442046710572 21.2389910813824 3 0
"t10945aep" 53 22.2 0 21 1 4 0 0
"t10946aep" 0.2 1.67619047619048 0 0 3.78846153846154 0.0967741935483871 0 0
"t10947aep" 0 1 0 0 4.72222222222222 8.33333333333333 0 0
"t10948aep" 1.44 4.83511904761905 6 6 2.09615384615385 1.13939393939394 9 0
"t10949aep" 0.711904761904762 30.2012903117554 5 5 5.87522565154144 12.729020979021 9 2
"t1094aep" 2457.92443064182 135.421605484299 32 7223 772.988311688312 55.0444444444444 0 1030
"t10950aep" 447.532093811307 215.445685548546 6.83333333333333 48.8333333333333 1637.57680667665 101.422452422066 0 0
"t10951aep" 2.83636363636364 8.27599524658348 0 6 9.7 33.5 0 5
"t10952aep" 12.6214285714286 21.7404307528221 41 9 29.8309233449477 21.8535493007612 29 0
"t10953aep" 1.30686274509804 4.39285714285714 0 2 3.7312030075188 0 2 0
"t10954aep" 17789.9528439153 6017.79759784789 1670.5 18334 905.407258525788 176.768672993673 6 1027
"t10955aep" 1.16666666666667 6.20116765733877 4 316 0.183823529411765 9.0625 2 10
"t10956aep" 40 2.33333333333333 0 0 353.366666666667 16.5 0 0
"t10957aep" 588.666666666667 18.5212765957447 26 6448 364.8 20.0752242926156 0 448
"t10958aep" 74.8472222222222 13.235119047619 2 412 336.910714285714 31.6984126984127 0 22
"t10959aep" 0.285714285714286 0.833333333333333 1 0.5 0.8 0 38 16.25
"t1095aep" 0.122916666666667 6.48831168831169 0 0 11.1818181818182 0 0 0
"t10960aep" 0.626060606060606 10.5069394685774 59 34 14.2388888888889 16.0410533910534 37 24
"t10961aep" 0.333333333333333 9.93333333333333 0 0 1.14358974358974 0 0 0
"t10962aep" 3.20419254658385 38.7344516594517 8 0 17.2080659536542 47.9308547008547 3 0
"t10963aep" 6543.64020979021 352.627392314296 10 2205 3320.10398789401 205.138528138528 12 498
"t10964aep" 0 2.34050420168067 0 0 11.2857142857143 32.6666666666667 0 0
"t10965aep" 283.055555555556 55 104 107 193.347402597403 22 9 12
"t10966aep" 4 3.12503923699143 0.5 1.5 0.752793296089385 5.67056113067153 0 0
"t10967aep" 0 4.79365079365079 0 0 10.5813451153657 0.0263157894736842 0 0
"t10968aep" 0.778013432308236 255.251272338772 21 2 5.80470085470085 30.3216374269006 1 0
"t10969aep" 0.182539682539683 2.46388888888889 1 0 1.30535714285714 2.04545454545455 0 0
"t1096aep" 0.861904761904762 2.09378023936847 126 31 5.57640632440382 0 5 0
"t10970aep" 9.80610678426212 19.8708513708514 17 0 8.86237796522795 26.8219807596518 5 0
"t10971aep" 0.366120218579235 28.4297619047619 0 0 0.873803958235936 0.802020202020202 0 10
"t10972aep" 0 4.2 0 0 0 0 0 0
"t10973aep" 2.50833333333333 4.63846708846709 0 0 10.8217249843539 18.8071428571429 0 0
"t10974aep" 25.8333333333333 7.08333333333333 0 5 1.5 0.454545454545455 0 0
"t10975aep" 0.513227513227513 13.0087301587302 20 9 9.56393557422969 14.5 13 0
"t10976aep" 2.3216658224007 24.2403042641336 7 15 10.4308222173728 37.8187007472931 26 17
"t10977aep" 1.05555555555556 3.4004329004329 2 1 2.61489495798319 23.1014492753623 0 0
"t10978aep" 0.0708333333333333 43.2128978864273 22 0 0.280008440344848 13.9228793170547 21 0
"t10979aep" 1.07692307692308 5.11111111111111 0 0 0 0 0 0
"t1097aep" 0.166666666666667 6.18434343434343 10 1 4.76050420168067 34.1666666666667 1 0
"t10980aep" 0.137394957983193 2.89905488913123 0 0 0.111111111111111 0.166666666666667 0 0
"t10981aep" 0 2.66666666666667 0 0 0.127946127946128 0 0 0
"t10982aep" 0.5 4.50555555555556 0 0 3.05952380952381 11.6 0 0
"t10983aep" 1.5 2.34869413877047 21 23 1.20053418803419 18.5 23 41
"t10984aep" 2.25 1.72758751902588 0 2 2.42549019607843 0.2 0.5 0
"t10985aep" 0 2.83333333333333 0 0 0 1.5 0 0
"t10986aep" 0 8.71944444444444 13 3 5.77296176046176 16.5714285714286 19 0
"t10987aep" 0 2.11590909090909 0 0 1.21728778467909 0.25 0 0
"t10988aep" 0.166666666666667 25.7967948717949 0 0 51 0 0 0
"t10989aep" 5.7037037037037 6.29918809911238 0 0 1.29274287250694 0 0 0
"t1098aep" 0.545454545454545 3.79580690627202 13 31 5.58333333333333 7.5 30 95
"t10990aep" 390.333333333333 51.6583333333333 7 2744 124 10 0 264
"t10991aep" 1.13257243195786 1.3037037037037 8 6 0.551190476190476 3.36666666666667 5.5 1
"t10992aep" 6698.43007662835 645.484989030577 167 47619 1500.02286967419 147.5 489 3957
"t10993aep" 0 0.125 0 0 0.2 13.6161616161616 0 0
"t10994aep" 1.54313725490196 28.7448766131322 84 810 11.9416579911317 7.7898750887915 190 182
"t10995aep" 0 2.33333333333333 0 0 2.65 0 0 0
"t10996aep" 1.1 8.47519779841761 1 23 7.13935508935509 4.64761904761905 5 0
"t10997aep" 4 230.333333333333 1 4 52 589.5 11.5 0
"t10998aep" 0.2 1.58333333333333 0 0 0.5 6.7 0 0
"t10999aep" 1.64285714285714 34.4940476190476 14 23 17.751448064606 36.8042953549086 9 44
"t1099aep" 2159 247.666666666667 23 3456 105 14 2 32
"t109aep" 15450.2883263795 896.829058895226 75 10846 9023.98627539956 439.8634644767 2 781
"t10aep" 151.083333333333 16.8162878787879 1 97 613.505555555556 36.7916666666667 1.5 2.5
"t11000aep" 0.166666666666667 0 0 0 1 0.428571428571429 0 0
"t11001aep" 0.519480519480519 0.0909090909090909 0 0 4.50194174757282 2.14285714285714 0 0
"t11002aep" 0.25 0.95 0 0 1.71904761904762 12.4444444444444 0 0
"t11003aep" 1 16.1373015873016 0 0 6.92715710135529 37.747619047619 0 12
"t11004aep" 0.5 4 0 0 1.75 2.21538461538462 0 0
"t11005aep" 73.0294117647059 14.0833333333333 0 0 58.6365079365079 8 0 0
"t11006aep" 0.744945447568872 446.897014097014 0 0 5.86870296500233 39.2464883871255 0 0
"t11007aep" 0 0 0 0 2.11666666666667 0.6 0 0
"t11008aep" 0 0.6 0 0 0.2 0 0 0
"t11009aep" 0.0769230769230769 6.07692307692308 0 0 1.08 0 0 0
"t1100aep" 2.24285714285714 9.58015873015873 36 32 3.2449062049062 12.3333333333333 117 11
"t11010aep" 0.0645161290322581 0 0 0 0 3.33333333333333 0 0
"t11011aep" 0.0169491525423729 9.38243464052288 0 0 2.66178266178266 5 0 0
"t11012aep" 0.5 0.155555555555556 0 0 1.6 0 0 0
"t11013aep" 0.697712418300654 16.2277158788924 267 190 6.07317479268699 11.5755328218244 85 1820
"t11014aep" 2.5 1139.45555555556 0 0 5.5 24.5 0 0
"t11015aep" 0 2 18 686 1.59482038429407 12.5 6 15
"t11016aep" 0 0.0238095238095238 0 0 0.333333333333333 7.84615384615385 0 0
"t11017aep" 0 3.41666666666667 0 0 0.111111111111111 0 0 0
"t11018aep" 956.7 51.2142857142857 0 295 93.2 0 0 16
"t11019aep" 0 12.5 0 0 4.10196078431373 18.5 0 0
"t1101aep" 22.4071428571429 4.93407365932562 0 69.9009324009324 26.2896443124269 7.53333333333333 4 48
"t11020aep" 0 0 0 0 0 0.333333333333333 0 0
"t11021aep" 0 132.7 178 26 2.75 66.8095238095238 5 7
"t11022aep" 0 2 0 0 0.25 0 0 0
"t11023aep" 0.666666666666667 28.75 0 0 0 5 0 0
"t11024aep" 29.25 116.416666666667 0 0 17.3333333333333 33.7857142857143 253 0
"t11025aep" 12 760.65 121 16 83.3333333333333 5451 61 1
"t11026aep" 0.5 0 0 0 16.125 8.30886615515772 0 0
"t11027aep" 0 2.00656565656566 0 0 0.156565656565657 0.0333333333333333 0 0
"t11028aep" 23 4.41666666666667 0 0 0 0 0 0
"t11029aep" 7.62386091127098 2.93095238095238 8 44 23.9754901960784 1.17601246105919 0 47
"t1102aep" 1.17619047619048 2 7 12 6.04194139194139 30.4111111111111 7 0
"t11030aep" 0 2 0 0 0.992025518341308 0 0 0
"t11031aep" 0 2 0 0 0 4.53333333333333 0 0
"t11032aep" 2.59090909090909 22.1819272781124 4 0 13.893802702013 14.7273890639392 15 6
"t11033aep" 17 0 0 1 5.625 11 0 0
"t11034aep" 0.111111111111111 2.73710222526012 53 4 1.42222222222222 25.7916666666667 12 0
"t11035aep" 2 11.6428571428571 2 1 35.0625 0 0 0
"t11036aep" 0 7.05 3 0 64.1111111111111 10.725 1 0
"t11037aep" 0 0.419960668633235 0 0 1.56896551724138 3.16666666666667 0 0
"t11038aep" 6410.6626984127 255.905555555556 21 5359 1518.00080336949 312.5 0 283
"t11039aep" 0 0.166666666666667 0 0 0 1 0 0
"t1103aep" 0.611111111111111 5.87757936507936 0 0 1.2 1.7 0 0
"t11040aep" 0 2.5 0 0 0.333333333333333 0 0 0
"t11041aep" 0 0.333333333333333 0 0 0.666666666666667 0 0 0
"t11042aep" 0 1 0 0 0 0 0 0
"t11043aep" 0 2.58333333333333 0 0 17.5 22.9285714285714 0 0
"t11044aep" 0 1.66666666666667 0 0 0 24 0 0
"t11045aep" 0.4 10.3541666666667 47 21 3.70904488232074 171.89010989011 9 77
"t11046aep" 1.51666666666667 24.9345238095238 15 3 4.69617063030746 0.571428571428571 3 0
"t11047aep" 2.16666666666667 0.880952380952381 0 0 1126.96458333333 40.7 0 0
"t11048aep" 2.88888888888889 2.11111111111111 0 0 27.6428571428571 16 0 0
"t11049aep" 0 1 1.33333333333333 0 2 4.16666666666667 0 0
"t1104aep" 1.84509803921569 35.6536796536797 405 40 3.72907601258894 40.9821992104723 343 45
"t11050aep" 73.3311688311688 13.9864281108962 58 15 10.9595238095238 9.54649122807018 7 0
"t11051aep" 1.4520202020202 1.87878787878788 0 0 1.05531122959694 0 0 0
"t11052aep" 2.08520599250936 17.3849726369248 0 1 5.81858522416672 34.116269410064 0 0
"t11053aep" 101 410.866666666667 1446 57 13.0454545454545 19 221 9
"t11054aep" 0.818070818070818 5.93786530141128 63 10 1.91111111111111 21.5054945054945 74 0
"t11055aep" 0.274074074074074 59.5826957633561 7 17 8.72171597384337 7.36764705882353 0 20
"t11056aep" 0.0769230769230769 14.1388888888889 7 21 1.23333333333333 11.75 3 9
"t11057aep" 0 0.333333333333333 0 0 1.33333333333333 0.25 0 0
"t11058aep" 8.125 6.69166666666667 1 0 5.00757575757576 0.562706380256391 0 0
"t11059aep" 1.89047619047619 2.95052134946713 1 12 2470.1158682531 155.871212121212 0 0
"t1105aep" 0 24.1222222222222 1 4 1.20746606334842 0.352941176470588 4 0
"t11060aep" 6 204.428210678211 169 89 8.05127335393911 14.5972350230415 55 11
"t11061aep" 6.20192307692308 36.2222222222222 121 67 2.17599990589121 56.0555555555556 49 960
"t11062aep" 0 2.30555555555556 0 0 1.5 2 0 0
"t11063aep" 2.41558441558442 43.5044328428176 0 0 8.59920634920635 23.0829425204425 0 0
"t11064aep" 0.028169014084507 674.191738003376 41 40 8.85 17.2222222222222 57 68
"t11065aep" 0 1.2 0 0 5 0 0 0
"t11066aep" 0 0 0 0 0.379554655870445 1.60714285714286 0 0
"t11067aep" 0.012987012987013 4.03370786516854 0 0 0 5.5 0 0
"t11068aep" 7.74808563874098 28.844728264773 48 52 9.16825938549126 21.5223336980997 58 163
"t11069aep" 1.83888888888889 1.8123262272166 7 8 0.392710749908892 4.08989909971475 2 44
"t1106aep" 0.25 5.9 0 0 4.06858702622045 0.0481740481740482 0 0
"t11070aep" 2 1.21590909090909 0 0 1.2 0 0 0
"t11071aep" 0.619047619047619 0.333333333333333 0 0 0.0625 0 0 0
"t11072aep" 0.125 4.49358974358974 0 0 0.928571428571429 0 0 0
"t11073aep" 1.5 7.74954212454212 19 15.5 4.96791949185566 5.33834586466165 10 0
"t11074aep" 2.93181818181818 23.4460678210678 33 1 7.34197371256195 38.1666666666667 56 0
"t11075aep" 6.34988344988345 67.6095301757067 33 78 14.1146213820225 6.77688154969832 46 30
"t11076aep" 0 11.1666666666667 0 0 0.772727272727273 0 0 0
"t11077aep" 4.02120452646768 61.1502652947775 25 29 13.1800030092694 55.6981129616598 20 0
"t11078aep" 1.51133540372671 56.3871354952992 31 37 14.4524177872703 2.33333333333333 29 12
"t11079aep" 0.04 0.17273425499232 0 0 0 7 0 0
"t1107aep" 34.741341991342 443.087525659004 10 14.5 135.512673729779 194.176241589972 16 19
"t11080aep" 0 2.10119047619048 0 0 0.433333333333333 15 0 0
"t11081aep" 3.2754329004329 7.66111111111111 16 7 8.65180652680653 27.0691854636591 10 14
"t11082aep" 0.0833333333333333 10 2 1 2.2 2.02380952380952 0 0
"t11083aep" 0.958041958041958 6.15836224843858 29 3 2.83333333333333 2 6 0
"t11084aep" 0 1 0 0 0 0.0909090909090909 0 0
"t11085aep" 0.276223776223776 41.2241790845751 58 27 6.56667371351056 0 69 0
"t11086aep" 6.85354645354645 48.4058249040604 43 45 20.6682556688316 37.9961177779713 58 6
"t11087aep" 3.86936710421178 6.96228673287497 0 0 40.9306483482645 14 0 0
"t11088aep" 0.333333333333333 2.9879851143009 0 0 10.3751082251082 2.5 0 0
"t11089aep" 0.25 6.1484126984127 0 0 3 36 0 0
"t1108aep" 0.717306325515281 19.3620851370851 12 4 6.7407933853586 159.429956692858 20 0
"t11090aep" 3.18449883449883 29.0358294930876 30 0 9.44437395511564 25.6548507462687 24 25
"t11091aep" 0.316666666666667 9.58293650793651 407 179 7.01025641025641 4.8389199255121 116 17
"t11092aep" 1370.42166666667 117.25 3 930 1569.94524203395 102.5 0 2
"t11093aep" 18.6190476190476 9.03225806451613 1 6 1668.25 161 0 0
"t11094aep" 537.481792717087 35.8227342549923 0 323 694.176383777349 64.6666666666667 0 46
"t11095aep" 1313.33849206349 126.682478632479 6 1644 3247.83268814519 217.525 2 58
"t11096aep" 571.237301587302 114.542857142857 16.75 26 851.615079365079 116.052631578947 0 0
"t11097aep" 171.027777777778 40.5166666666667 4.75 2 24.7619047619048 9.5 0 0
"t11098aep" 2.23333333333333 7.12580231065469 0 0 2.02581686311269 1.08478331704138 0 0
"t11099aep" 4.11111111111111 20.1052631578947 0 0 0.8004329004329 0 0 0
"t1109aep" 22.4900781606664 54.7650332592488 45 80 23.5045373988173 67.1183118899734 65 17
"t110aep" 3.14269016008146 13.3059130913091 7 11 10.0863566169887 15.5223625462431 14 0
"t11100aep" 1.36666666666667 7.12428835693243 0 0 2.34285714285714 2393.66666666667 0 0
"t11101aep" 1.2 18.8111111111111 8 2 1.37034134447928 45.8 299 13
"t11102aep" 2.12333333333333 37.837037037037 0 1 19.0915151515151 31.4428571428571 0 4
"t11103aep" 0.166666666666667 8.41335978835979 3 0 32.6017737340318 13.5356725146199 2 50
"t11104aep" 0 20.7539682539683 0 0 1.1 2.2 0 0
"t11105aep" 22.1111111111111 0 0 0 4.2 0 0 0
"t11106aep" 0.2 11.7761904761905 2 3 3.94032251273631 1.49411764705882 2 86
"t11107aep" 0.570156695156695 21.6639471607402 32 47 7.455226206542 34.6615985074867 40 30
"t11108aep" 0.5 12.825 0 0 1.57142857142857 64.2758620689655 0 0
"t11109aep" 0 3.02380952380952 19 24 72.1428571428571 76.9298245614035 4 0
"t1110aep" 0 6.81717948717949 8 0 0.128787878787879 3.91428571428571 1 0
"t11110aep" 1110.92222222222 64.6830659536542 6 1229.5 951.093939393939 67.25 0 216
"t11111aep" 511 19.8921568627451 23 1326.5 1359.33333333333 91.75 0 187
"t11112aep" 0 4.66666666666667 0 4 2.98084004602992 18.3982420554429 0 0
"t11113aep" 0.590909090909091 2.17848484848485 0 0 1.51851851851852 1.79365079365079 0 0
"t11114aep" 1.681780208096 17.0164224664225 55 1 3.13400488400488 13.1444444444444 112 0
"t11115aep" 1.55532212885154 43.8232864042707 31 4 6.42527472527473 20.4607715813598 24 29
"t11116aep" 10868.2547619048 5998.91666666667 0 2 13893.9583333333 5269.7380952381 0 12
"t11117aep" 0 0.802631578947368 0 0 2.6989247311828 3 0 0
"t11118aep" 0.695833333333333 2.32639360814716 2 12 3.74590444659705 0.697727272727273 2 0
"t11119aep" 8.63239962651727 9.97550387596899 8 5 8.37254215325553 1.94117647058824 0 0
"t1111aep" 1.82027649769585 14.0636904386904 14 7 7.69507423522769 10.5089743589744 4 12
"t11120aep" 1.90277777777778 8.55337728347124 8 11 5.26753815119989 7.41954022988506 30 12
"t11121aep" 1.7 1.20634920634921 0 0 29.3925839188134 8.12766169154229 0 0
"t11122aep" 2 2.14122807017544 0 0 1.33333333333333 0.411764705882353 0 0
"t11123aep" 0 6.36428571428571 0 0 5.31666666666667 14.4087301587302 0 0
"t11124aep" 0.0625 11.1923701298701 0 0 3.34466873706004 13.9087301587302 0 0
"t11125aep" 86.0112359550562 25.8846957951609 9.5 22 205.484085426632 14.0222222222222 1 0
"t11126aep" 77.0896673276052 21.7553307157958 5.5 31 151.484085426632 2.8 1 0
"t11127aep" 0 51.1833333333333 0 0 1.83225108225108 4 0 0
"t11128aep" 509.892857142857 17.0611111111111 0 151 243.261111111111 31 0 11
"t11129aep" 0.358974358974359 2 0 0 0 1.81967054263566 0 0
"t1112aep" 0.75 3.5 0 0 1.34285714285714 1 0 0
"t11130aep" 0 5.5 3 3 0.0625 0 0 0
"t11131aep" 0.0904675166970249 11.0293281653747 0 4 35.9880952380952 10.4583333333333 0 0
"t11132aep" 0 0.80952380952381 3 2 1.42460317460317 3.58333333333333 4 4
"t11133aep" 9.64285714285714 193.011111111111 55 8 188.466666666667 67.5 8 0
"t11134aep" 1030.08333333333 122.733333333333 52.5 7928.33333333333 86.1666666666667 13.1666666666667 1 456
"t11135aep" 5041.84285714286 225.403968253968 100 4135 12939.5315207781 340.5 4 423
"t11136aep" 0.824603174603175 28.5917943167943 34 3 2.60347745935981 32.1245614035088 23 2
"t11137aep" 3.37037037037037 41.5106962481962 19 95 9.25010683760684 6.25724637681159 25 5
"t11138aep" 1.4 15.3208577370342 16 2 8.69573713323713 13.0555555555556 17 0
"t11139aep" 1.83211382113821 104.80119047619 0 0 2.8695571654445 112.144117647059 0 0
"t1113aep" 0.0909090909090909 4.94923835125448 0 2 2.53448275862069 1.08928571428571 0 7
"t11140aep" 1.90882352941176 5.14285714285714 0 0 2.77071960297767 1.6019222771591 1 0
"t11141aep" 0 2.08 0 0 0.0138888888888889 9.28975329639769 0 0
"t11142aep" 2.8125 9.39583333333333 0 0 2.56212201086559 3 0 0
"t11143aep" 2 1.66666666666667 0 0 5.68333333333333 0 0 0
"t11144aep" 134 27.95 1 58 12.2642857142857 0.25 0 0
"t11145aep" 1192 62.7420634920635 0 37 83 5.5 0 11
"t11146aep" 3.34709851551957 30.281496642981 4 9 12.0044401818698 299.162337662338 3 9
"t11147aep" 0 14.1333333333333 2 1 2.37857142857143 3 0 0
"t11148aep" 1.04344193817878 6.34321673749591 10 27 10.8986832611833 18.8854276918237 40 118
"t11149aep" 1 163.166666666667 0 0 3 12 0 0
"t1114aep" 8.56666666666667 98 11041 638 47.875 79.0454545454545 807 42
"t11150aep" 0 4 0 0 0 0 0 0
"t11151aep" 83.0357142857143 17.1616013071895 7 2037 2665.14564202493 188.06043956044 4 82
"t11152aep" 0.5 1.125 0 1 122.965873015873 23.5 0 0
"t11153aep" 0.333333333333333 38.9372243689852 19 7 3.07103174603175 40.4843137254902 30 10
"t11154aep" 17.8998499633998 58.4369288119288 21 13 6.35447315579259 10.7753911320626 13 12
"t11155aep" 2.00277777777778 18.3168090681249 0 0 73.8611111111111 18.3215201465201 0 0
"t11156aep" 7.58060356388197 19.7295800737127 7 8 22.6346395686144 20.8403944228193 8 7
"t11157aep" 0.0588235294117647 4.77083333333333 27 7 11.3780360337337 14.8887774965171 7 15
"t11158aep" 136.558823529412 213.189869281046 5 1 17.991341991342 56.3333333333333 17 18
"t11159aep" 1 73.1994285404612 0 0 12.1051587301587 7 0 0
"t1115aep" 0.545454545454545 81.9733716475096 0 0 6.56194629014396 17.2857142857143 0 0
"t11160aep" 0.8254329004329 16.3378787878788 38.5 11 5.28519730860156 2.95825928457507 4 0
"t11161aep" 0.142857142857143 6.54764705882353 86.5 4 3.64249342302735 4.12715306373843 2 0
"t11162aep" 0.28448275862069 5.28442650676091 30 62 8.56987490891426 4.02784992784993 11 45
"t11163aep" 2.16783216783217 5.0625 1 0 303.939775910364 73 0 5
"t11164aep" 0 18.4820887445887 220.125 131.181818181818 0.625 0 87.75 78.875
"t11165aep" 6 2.54761904761905 0 0 13.1883781852822 5.63432835820895 0 0
"t11166aep" 7.42424242424242 3.125 0 0 2.43333333333333 0.25 0 0
"t11167aep" 0.253787878787879 13.6335576259489 4 9 0.826923076923077 18.7 13 0
"t11168aep" 1.63690476190476 42.8643025246042 1 7 0.598515955662458 21.1136363636364 0 0
"t11169aep" 2.28571428571429 13.15 7 3 3 20.0892857142857 0 6
"t1116aep" 0.722222222222222 1.48376623376623 0 2 4.13076923076923 50.8636363636364 0 7
"t11170aep" 0.861111111111111 57.9871794871795 2 3 3.37609649122807 40.3789682539683 1 0
"t11171aep" 5.76666666666667 0.924242424242424 2 10 5.05882352941176 0.0263157894736842 0 0
"t11172aep" 81 712.091666666667 36 12 12.2909090909091 97 0 0
"t11173aep" 420.833333333333 49.8428571428571 11 223 404.067777777778 5.9 0 15
"t11174aep" 2.025 4.41666666666667 0 0 2.54761904761905 11.4 0 0
"t11175aep" 36.1190476190476 15.5166666666667 4 39 5.33333333333333 0 0 11
"t11176aep" 69 174.633333333333 4 21 0.0909090909090909 2.19230769230769 0 0
"t11177aep" 0.0181818181818182 0.49586038961039 0 0 1 0.153846153846154 0 0
"t11178aep" 0.55 25.2559523809524 5 6 1.94081640388114 47.9989361702128 8 0
"t11179aep" 4.35650406504065 25.0791442674398 7 24 14.8628649169623 30.022378516624 11 5
"t1117aep" 0 0.833333333333333 0 0 0 0 0 0
"t11180aep" 1.55673611996092 36.6264339282722 22 204 1.79228034722508 36.8982638888889 13 11
"t11181aep" 0.904761904761905 6.34444444444444 1 1 2.14829614829615 6.7536231884058 0 0
"t11182aep" 2986.9 117.774891774892 11.5 430 132.230072463768 16.3203214695752 1 35
"t11183aep" 1.21666666666667 32.6209523809524 99.3333333333333 21 3.77496495654612 20.1011904761905 104.5 26
"t11184aep" 5.91172161172161 11.4195645939407 13 8 12.4458824150951 8.26271929824561 17 0
"t11185aep" 0.125 3.73816405816406 1 19.75 0.0208333333333333 7.5843137254902 0 0
"t11186aep" 0.507692307692308 10.376196833722 0 5 10.5550116550117 1.29116161616162 0 0
"t11187aep" 7.55769230769231 11.9787545787546 0 6 6.8686161776368 21.5074626865672 0.5 0
"t11188aep" 1.5 0.5 10 0 0.541666666666667 0 46 0
"t11189aep" 0.218181818181818 17.0769230769231 17 22 17.8135157017779 19.2222222222222 10 15
"t1118aep" 0 0.666666666666667 0 0 0.271428571428571 0 0 0
"t11190aep" 2.5 5 1 0 63.3333333333333 12.9583333333333 0 0
"t11191aep" 0 170.538461538462 6 41 3.30995670995671 5.97821805210918 1 0
"t11192aep" 0 3.83333333333333 0 0 0.366666666666667 0 0 0
"t11193aep" 0 6.08333333333333 7 13 0.509523809523809 39.3447916666667 14 6
"t11194aep" 1.45 16.2147812713602 0 0 9.5202380952381 218.051082251082 0 0
"t11195aep" 0.625 14.237037037037 0 0 0.161706349206349 10 0 0
"t11196aep" 18.9434090909091 4.16666666666667 0 37 33.5005747126437 35.9 0 0
"t11197aep" 0.147619047619048 21.1492131302282 103 41 13.6504561932735 28.4478572356251 36 11
"t11198aep" 2.42424242424242 10.5786397299555 7 245 24.155017921147 54.25 11 6
"t11199aep" 0 163.116666666667 0 0 1.13522727272727 36.4580745341615 0 0
"t1119aep" 0.0714285714285714 5.49583333333333 8 23 13.5470588235294 7.5 0 11
"t111aep" 140.783333333333 16.7333333333333 1 431.5 32.8701701524282 1.33333333333333 0 94.5
"t11200aep" 0 1 0 0 0.283623346577067 1.5 0 0
"t11201aep" 0 5.53571428571429 0 0 0.333333333333333 0 0 0
"t11202aep" 0 0.642857142857143 0 0 0.164086687306502 0.142857142857143 0 0
"t11203aep" 10.25 26.6287878787879 0 0 25.4 0.2 0 0
"t11204aep" 0 1.28571428571429 0 0 0.666666666666667 1 0 0
"t11205aep" 0 0.0909090909090909 0 0 1 0.25 0 0
"t11206aep" 0 0 0 0 0 0 0 0
"t11207aep" 3.5 11.6126229310723 0 1 7.93465199627358 0.241379310344828 0 0
"t11208aep" 19.1666666666667 30 1 54 2 0 2 0
"t11209aep" 0.357723577235772 0 0 0 1.33333333333333 0 0 0
"t1120aep" 0.0647661168220575 35.8403064847991 0 0 2.38884298944153 14.531848123752 0 0
"t11210aep" 0 0 0 0 0 0 0 0
"t11211aep" 0 3.20530303030303 0 0 1.58333333333333 0 0 0
"t11212aep" 9.6 952.998186922639 1 0 149.001633986928 14571.9106746638 2846 42
"t11213aep" 30.2 5531.5 1 0 1.11111111111111 608.6 0 0
"t11214aep" 0 11.7386363636364 0 0 1 0 0 0
"t11215aep" 0 3.39880952380952 0 0 1.25 9.75238095238095 0 0
"t11216aep" 0 2.5 0 0 1 32.6153846153846 0 0
"t11217aep" 0 1.55555555555556 0 0 2.95833333333333 0 0 0
"t11218aep" 1073.81666666667 62.8928571428571 0 104.25 146.995238095238 8.125 0 4.33333333333333
"t11219aep" 0 0.295392953929539 0 0 0 0 0 0
"t1121aep" 0.142857142857143 0 0 0 0 0 0 0
"t11220aep" 0.5 2.375 0 0 0 0.625 0 0
"t11221aep" 481.709885367471 2752.05090377294 11 297 336.023088568451 2726.01352456957 5 8
"t11222aep" 0.666666666666667 24.5689655172414 0 0 0.75 2 0 0
"t11223aep" 178.798532023532 124.351429126429 4 48 546.047429071567 153.336913086913 0 37.5
